# scheme: MilevTaglianiCN
# effective_scheme: MilevTaglianiCN
# xGrid: 200
# tGrid: 0
# r: 0.05
# q: 0
# sigma: 0.001
# strike: 100
# maturity: 1
# mMatrixPolicy: None
# mesh: Uniform1dMesher
node,S,lower,upper
127,121.115365754007,308.921635009482,316.098971063826
128,121.962037791909,308.921635009482,316.098971063826
129,122.814628596065,308.921635009482,316.098971063826
130,123.673179542348,308.921635009482,316.098971063826
131,124.537732295874,308.921635009482,316.098971063826
132,125.408328813023,308.921635009482,316.098971063826
133,126.285011343476,308.921635009482,316.098971063826
134,127.167822432267,308.921635009482,316.098971063826
135,128.056804921845,308.921635009482,316.098971063826
136,128.952001954157,308.921635009482,316.098971063826
137,129.853456972737,308.921635009482,316.098971063826
138,130.761213724815,308.921635009482,316.098971063826
139,131.675316263446,308.921635009482,316.098971063826
140,132.595808949638,308.921635009482,316.098971063826
141,133.522736454515,308.921635009482,316.098971063826
142,134.456143761477,308.921635009482,316.098971063826
143,135.396076168387,308.921635009482,316.098971063826
144,136.342579289768,308.921635009482,316.098971063826
145,137.295699059017,308.921635009482,316.098971063826
146,138.255481730636,308.921635009482,316.098971063826
147,139.221973882472,308.921635009482,316.098971063826
148,140.195222417981,308.921635009482,316.098971063826
149,141.175274568505,308.921635009482,316.098971063826
150,142.162177895561,308.921635009482,316.098971063826
151,143.155980293151,308.921635009482,316.098971063826
152,144.156729990087,308.921635009482,316.098971063826
153,145.164475552329,308.921635009482,316.098971063826
154,146.179265885345,308.921635009482,316.098971063826
155,147.201150236481,308.921635009482,316.098971063826
156,148.230178197354,308.921635009482,316.098971063826
157,149.266399706256,308.921635009482,316.098971063826
158,150.309865050581,308.921635009482,316.098971063826
159,151.360624869261,308.921635009482,316.098971063826
160,152.418730155228,308.921635009482,316.098971063826
161,153.484232257885,308.921635009482,316.098971063826
162,154.557182885598,308.921635009482,316.098971063826
163,155.637634108211,308.921635009482,316.098971063826
164,156.725638359565,308.921635009482,316.098971063826
165,157.821248440046,308.921635009482,316.098971063826
166,158.924517519152,308.921635009482,316.098971063826
167,160.035499138063,308.921635009482,316.098971063826
168,161.154247212251,308.921635009482,316.098971063826
169,162.280816034087,308.921635009482,316.098971063826
170,163.41526027548,308.921635009482,316.098971063826
171,164.557634990533,308.921635009482,316.098971063826
172,165.707995618206,308.921635009482,316.098971063826
173,166.866397985018,308.921635009482,316.098971063826
174,168.032898307745,308.921635009482,316.098971063826
175,169.207553196157,308.921635009482,316.098971063826
176,170.39041965576,308.921635009482,316.098971063826
177,171.581555090564,308.921635009482,316.098971063826
178,172.781017305869,308.921635009482,316.098971063826
179,173.988864511072,308.921635009482,316.098971063826
180,175.205155322487,308.921635009482,316.098971063826
181,176.429948766195,308.921635009482,316.098971063826
182,177.663304280904,308.921635009482,316.098971063826
183,178.905281720839,308.921635009482,316.098971063826
184,180.155941358639,308.921635009482,316.098971063826
185,181.41534388829,308.921635009482,316.098971063826
186,182.683550428066,308.921635009482,316.098971063826
187,183.960622523494,308.921635009482,316.098971063826
188,185.246622150345,308.921635009482,316.098971063826
189,186.541611717639,308.921635009482,316.098971063826
190,187.845654070673,308.921635009482,316.098971063826
191,189.158812494073,308.921635009482,316.098971063826
192,190.481150714862,308.921635009482,316.098971063826
193,191.812732905557,308.921635009482,316.098971063826
194,193.153623687281,308.921635009482,316.098971063826
195,194.503888132897,308.921635009482,316.098971063826
196,195.863591770169,308.921635009482,316.098971063826
197,197.232800584942,308.921635009482,316.098971063826
198,198.611581024341,308.921635009482,316.098971063826
