# scheme: ExponentialFitting
# effective_scheme: ExponentialFitting
# xGrid: 200
# tGrid: 0
# r: 0.05
# q: 0
# sigma: 0.001
# strike: 100
# maturity: 1
# mMatrixPolicy: None
# mesh: Uniform1dMesher
# h: 0.0069663033222105
node,S,aUsed
163,155.637634108211,0.00017415584147944
164,156.725638359565,0.00017415584147944
165,157.821248440046,0.00017415584147944
166,158.924517519152,0.00017415584147944
167,160.035499138063,0.00017415584147944
168,161.154247212251,0.00017415584147944
169,162.280816034087,0.00017415584147944
170,163.41526027548,0.00017415584147944
171,164.557634990533,0.00017415584147944
172,165.707995618206,0.00017415584147944
173,166.866397985018,0.00017415584147944
174,168.032898307745,0.00017415584147944
175,169.207553196157,0.00017415584147944
176,170.39041965576,0.00017415584147944
177,171.581555090564,0.00017415584147944
178,172.781017305869,0.00017415584147944
179,173.988864511072,0.00017415584147944
180,175.205155322487,0.00017415584147944
181,176.429948766195,0.00017415584147944
182,177.663304280904,0.00017415584147944
183,178.905281720839,0.00017415584147944
184,180.155941358639,0.00017415584147944
185,181.41534388829,0.00017415584147944
186,182.683550428066,0.00017415584147944
187,183.960622523494,0.00017415584147944
188,185.246622150345,0.00017415584147944
189,186.541611717639,0.00017415584147944
190,187.845654070673,0.00017415584147944
191,189.158812494073,0.00017415584147944
192,190.481150714862,0.00017415584147944
193,191.812732905557,0.00017415584147944
194,193.153623687281,0.00017415584147944
195,194.503888132897,0.00017415584147944
196,195.863591770169,0.00017415584147944
197,197.232800584942,0.00017415584147944
198,198.611581024341,0.00017415584147944
