# scheme: StandardCentral
# effective_scheme: StandardCentral
# xGrid: 200
# tGrid: 0
# r: 0.05
# q: 0
# sigma: 0.001
# strike: 100
# maturity: 1
# mMatrixPolicy: None
# mesh: Uniform1dMesher
node,S,lower,upper
153,145.164475552329,-3.57836499054521,3.59897106379941
154,146.179265885345,-3.57836499054521,3.59897106379941
155,147.201150236481,-3.57836499054521,3.59897106379941
156,148.230178197354,-3.57836499054521,3.59897106379941
157,149.266399706256,-3.57836499054521,3.59897106379941
158,150.309865050581,-3.57836499054521,3.59897106379941
159,151.360624869261,-3.57836499054521,3.59897106379941
160,152.418730155228,-3.57836499054521,3.59897106379941
161,153.484232257885,-3.57836499054521,3.59897106379941
162,154.557182885598,-3.57836499054521,3.59897106379941
163,155.637634108211,-3.57836499054521,3.59897106379941
164,156.725638359565,-3.57836499054521,3.59897106379941
165,157.821248440046,-3.57836499054521,3.59897106379941
166,158.924517519152,-3.57836499054521,3.59897106379941
167,160.035499138063,-3.57836499054521,3.59897106379941
168,161.154247212251,-3.57836499054521,3.59897106379941
169,162.280816034087,-3.57836499054521,3.59897106379941
170,163.41526027548,-3.57836499054521,3.59897106379941
171,164.557634990533,-3.57836499054521,3.59897106379941
172,165.707995618206,-3.57836499054521,3.59897106379941
173,166.866397985018,-3.57836499054521,3.59897106379941
174,168.032898307745,-3.57836499054521,3.59897106379941
175,169.207553196157,-3.57836499054521,3.59897106379941
176,170.39041965576,-3.57836499054521,3.59897106379941
177,171.581555090564,-3.57836499054521,3.59897106379941
178,172.781017305869,-3.57836499054521,3.59897106379941
179,173.988864511072,-3.57836499054521,3.59897106379941
180,175.205155322487,-3.57836499054521,3.59897106379941
181,176.429948766195,-3.57836499054521,3.59897106379941
182,177.663304280904,-3.57836499054521,3.59897106379941
183,178.905281720839,-3.57836499054521,3.59897106379941
184,180.155941358639,-3.57836499054521,3.59897106379941
185,181.41534388829,-3.57836499054521,3.59897106379941
186,182.683550428066,-3.57836499054521,3.59897106379941
187,183.960622523494,-3.57836499054521,3.59897106379941
188,185.246622150345,-3.57836499054521,3.59897106379941
189,186.541611717639,-3.57836499054521,3.59897106379941
190,187.845654070673,-3.57836499054521,3.59897106379941
191,189.158812494073,-3.57836499054521,3.59897106379941
192,190.481150714862,-3.57836499054521,3.59897106379941
193,191.812732905557,-3.57836499054521,3.59897106379941
194,193.153623687281,-3.57836499054521,3.59897106379941
195,194.503888132897,-3.57836499054521,3.59897106379941
196,195.863591770169,-3.57836499054521,3.59897106379941
197,197.232800584942,-3.57836499054521,3.59897106379941
198,198.611581024341,-3.57836499054521,3.59897106379941
